Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
A,Training,66,Kate scratched the turtle with the stick,scratched,turtle,stick,turtletennisracket,Sentence,1,Inst,6,kateturtlestick_nopauses.mp3,kateturtlestickinstleft_context.png,kateturtlestickmodright_context.png,kateturtlestickmodright_context.png,kateturtlestickinstleft_context.png,2,mod,inst,R,L,358,2664,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlestickmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlestickinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtlestick_nopauses.mp3?raw=true,0.632114578
A,Training,66,Which toy did Kate scratch?,scratched,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatescratch.mp3,turtlestick.png,turtlechopsticks.png,turtlestick.png,turtlechopsticks.png,1,congruent,incongruent,NA,NA,1,1985,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/turtlestick.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/turtlechopsticks.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatescratch.mp3?raw=true,0.632114578
A,Training,121,Tom slapped the dolphin with the spatula,slapped,dolphin,spatula,dolphinmallet,Sentence,1,Inst,1,tomdolphinspatula_nopauses.mp3,tomdolphinspatulainstleft_context.png,tomdolphinspatulamodright_context.png,tomdolphinspatulamodright_context.png,tomdolphinspatulainstleft_context.png,2,mod,inst,R,L,575,3415,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinspatulamodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinspatulainstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphinspatula_nopauses.mp3?raw=true,0.64056408
A,Training,121,What did Tom use?,slapped,NA,NA,NA,Question_Congruent,1,Inst,,whatdidtomuse.mp3,spatula.png,spoon.png,spatula.png,spoon.png,1,congruent,incongruent,NA,NA,1,1544,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/spatula.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/spoon.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whatdidtomuse.mp3?raw=true,0.64056408
A,Training,8,Kate covered the girl with the feather,covered,girl,feather,girlladle,Sentence,1,Inst,8,kategirlfeather_nopauses.mp3,kategirlfeatherinstright_context.png,kategirlfeathermodleft_context.png,kategirlfeatherinstright_context.png,kategirlfeathermodleft_context.png,1,inst,mod,L,R,434,2735,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlfeatherinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlfeathermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirlfeather_nopauses.mp3?raw=true,0.668740036
A,Training,8,Which toy did Kate cover? ,covered,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatecover.mp3,girlfeather.png,girlgrass.png,girlgrass.png,girlfeather.png,2,incongruent,congruent,NA,NA,1,2078,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/girlgrass.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/girlfeather.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatecover.mp3?raw=true,0.668740036
A,Training,25,Tom knocked on the dolphin with the watering can,knocked on,dolphin,watering can,dolphinmallet,Sentence,1,Inst,1,tomdolphinwateringcan_nopauses.mp3,tomdolphinwateringcaninstleft_context.png,tomdolphinwateringcanmodright_context.png,tomdolphinwateringcanmodright_context.png,tomdolphinwateringcaninstleft_context.png,2,mod,inst,R,L,549,3837,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinwateringcanmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinwateringcaninstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphinwateringcan_nopauses.mp3?raw=true,0.669902132
A,Training,25,Which toy did Tom knock on?,knocked on,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomknockon.mp3,dolphinwateringcan.png,dolphinpan.png,dolphinwateringcan.png,dolphinpan.png,1,congruent,incongruent,NA,NA,1,2067,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/dolphinwateringcan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/dolphinpan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomknockon.mp3?raw=true,0.669902132
A,Training,112,Kate stung the lion with the pin,stung,lion,pin,liontennisracket,Sentence,1,Inst,4,katelionpin_nopauses.mp3,katelionpininstleft_context.png,katelionpinmodright_context.png,katelionpinmodright_context.png,katelionpininstleft_context.png,2,mod,inst,R,L,443,3042,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katelionpinmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katelionpininstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katelionpin_nopauses.mp3?raw=true,0.67365895
A,Training,112,Which toy did Kate sting?,stung,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatesting.mp3,lionpin.png,lioncoloredpencil.png,lioncoloredpencil.png,lionpin.png,2,incongruent,congruent,NA,NA,1,2322,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/lioncoloredpencil.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/lionpin.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatesting.mp3?raw=true,0.67365895
A,Training,123,Tom slapped the fox with the spatula,slapped,fox,spatula,foxmallet,Sentence,1,Inst,3,tomfoxspatula_nopauses.mp3,tomfoxspatulainstleft_context.png,tomfoxspatulamodright_context.png,tomfoxspatulamodright_context.png,tomfoxspatulainstleft_context.png,2,mod,inst,R,L,601,3289,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfoxspatulamodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfoxspatulainstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomfoxspatula_nopauses.mp3?raw=true,0.680623095
A,Training,123,Which toy did Tom slap?,slapped,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomslap.mp3,foxspatula.png,foxspoon.png,foxspoon.png,foxspatula.png,2,incongruent,congruent,NA,NA,1,2322,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/foxspoon.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/foxspatula.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomslap.mp3?raw=true,0.680623095
A,Training,20,Kate hit the girl with the pillow,hit,girl,pillow,girloar,Sentence,1,Inst,8,kategirlpillow_nopauses.mp3,kategirlpillowinstleft_context.png,kategirlpillowmodright_context.png,kategirlpillowmodright_context.png,kategirlpillowinstleft_context.png,2,mod,inst,R,L,399,2306,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlpillowmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlpillowinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirlpillow_nopauses.mp3?raw=true,0.717404461
A,Training,20,Which toy did Kate hit? ,hit,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatehit.mp3,girlpillow.png,girlleaf.png,girlleaf.png,girlpillow.png,2,incongruent,congruent,NA,NA,1,1741,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/girlleaf.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/girlpillow.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatehit.mp3?raw=true,0.717404461
A,Training,11,Tom covered the buffalo with the feather,covered,buffalo,feather,buffaloladle,Sentence,1,Inst,11,tombuffalofeather_nopauses.mp3,tombuffalofeatherinstleft_context.png,tombuffalofeathermodright_context.png,tombuffalofeathermodright_context.png,tombuffalofeatherinstleft_context.png,2,mod,inst,R,L,614,2923,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalofeathermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalofeatherinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tombuffalofeather_nopauses.mp3?raw=true,0.719777711
A,Training,11,Which toy did Tom cover? ,covered,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomcover.mp3,buffalofeather.png,buffalograss.png,buffalograss.png,buffalofeather.png,2,incongruent,congruent,NA,NA,1,2241,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/buffalograss.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/buffalofeather.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomcover.mp3?raw=true,0.719777711
A,Training,80,Kate jabbed the girl with the tongs,jabbed,girl,tongs,girlladle,Sentence,1,Inst,8,kategirltongs_nopauses.mp3,kategirltongsinstright_context.png,kategirltongsmodleft_context.png,kategirltongsinstright_context.png,kategirltongsmodleft_context.png,1,inst,mod,L,R,447,3177,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirltongsinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirltongsmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirltongs_nopauses.mp3?raw=true,0.721519636
A,Training,80,Which toy did Kate jab?,jabbed,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatejab.mp3,girltongs.png,girlsack.png,girlsack.png,girltongs.png,2,incongruent,congruent,NA,NA,1,2171,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/girlsack.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/girltongs.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatejab.mp3?raw=true,0.721519636
A,Training,23,Tom hit the buffalo with the pillow,hit,buffalo,pillow,buffalooar,Sentence,1,Inst,11,tombuffalopillow_nopauses.mp3,tombuffalopillowinstright_context.png,tombuffalopillowmodleft_context.png,tombuffalopillowinstright_context.png,tombuffalopillowmodleft_context.png,1,inst,mod,L,R,507,2665,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalopillowinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalopillowmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tombuffalopillow_nopauses.mp3?raw=true,0.722997642
A,Training,23,Which toy did Tom hit? ,hit,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomhit.mp3,buffalopillow.png,buffaloleaf.png,buffaloleaf.png,buffalopillow.png,2,incongruent,congruent,NA,NA,1,1846,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/buffaloleaf.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/buffalopillow.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomhit.mp3?raw=true,0.722997642
A,Training,76,Kate jabbed the lion with the sack,jabbed,lion,sack,lionmallet,Sentence,1,Inst,4,katelionsack_nopauses.mp3,katelionsackinstright_context.png,katelionsackmodleft_context.png,katelionsackinstright_context.png,katelionsackmodleft_context.png,1,inst,mod,L,R,419,2821,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katelionsackinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katelionsackmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katelionsack_nopauses.mp3?raw=true,0.728640715
A,Training,76,Which toy did Kate jab?,jabbed,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatejab.mp3,lionsack.png,liontongs.png,liontongs.png,lionsack.png,2,incongruent,congruent,NA,NA,1,2171,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/liontongs.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/lionsack.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatejab.mp3?raw=true,0.728640715
A,Training,9,Tom covered the whale with the feather,covered,whale,feather,whaleladle,Sentence,1,Inst,9,tomwhalefeather_nopauses.mp3,tomwhalefeatherinstleft_context.png,tomwhalefeathermodright_context.png,tomwhalefeathermodright_context.png,tomwhalefeatherinstleft_context.png,2,mod,inst,R,L,641,2986,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalefeathermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalefeatherinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomwhalefeather_nopauses.mp3?raw=true,0.740125478
A,Training,9,What did Tom use?,covered,NA,NA,NA,Question_Congruent,1,Inst,,whatdidtomuse.mp3,feather.png,grass.png,feather.png,grass.png,1,congruent,incongruent,NA,NA,1,1544,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/feather.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/grass.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whatdidtomuse.mp3?raw=true,0.740125478
A,Training,58,Kate tapped the gorilla with the crystal,tapped,gorilla,crystal,gorillaladle,Sentence,1,Inst,10,kategorillacrystal_nopauses.mp3,kategorillacrystalinstright_context.png,kategorillacrystalmodleft_context.png,kategorillacrystalinstright_context.png,kategorillacrystalmodleft_context.png,1,inst,mod,L,R,361,3080,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillacrystalinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategorillacrystalmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategorillacrystal_nopauses.mp3?raw=true,0.746460218
A,Training,58,Which toy did Kate tap?,tapped,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatetap.mp3,gorillacrystal.png,gorillajewel.png,gorillacrystal.png,gorillajewel.png,1,congruent,incongruent,NA,NA,1,1858,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/gorillacrystal.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/gorillajewel.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatetap.mp3?raw=true,0.746460218
A,Training,84,Kate jabbed the hawk with the tongs,jabbed,hawk,tongs,hawkladle,Sentence,1,Inst,12,katehawktongs_nopauses.mp3,katehawktongsinstright_context.png,katehawktongsmodleft_context.png,katehawktongsinstright_context.png,katehawktongsmodleft_context.png,1,inst,mod,L,R,441,3158,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katehawktongsinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katehawktongsmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katehawktongs_nopauses.mp3?raw=true,0.752339467
A,Training,84,Which toy did Kate jab?,jabbed,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatejab.mp3,hawktongs.png,hawksack.png,hawksack.png,hawktongs.png,2,incongruent,congruent,NA,NA,1,2171,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/hawksack.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/hawktongs.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatejab.mp3?raw=true,0.752339467
A,Training,32,Kate knocked on the girl with the pan,knocked on,girl,pan,girlladle,Sentence,1,Inst,8,kategirlpan_nopauses.mp3,kategirlpaninstright_context.png,kategirlpanmodleft_context.png,kategirlpaninstright_context.png,kategirlpanmodleft_context.png,1,inst,mod,L,R,360,2648,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlpaninstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlpanmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirlpan_nopauses.mp3?raw=true,0.763189142
A,Training,32,Which toy did Kate knock on?,knocked on,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykateknockon.mp3,girlpan.png,girlwateringcan.png,girlwateringcan.png,girlpan.png,2,incongruent,congruent,NA,NA,1,2055,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/girlwateringcan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/girlpan.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykateknockon.mp3?raw=true,0.763189142
A,Training,117,Tom stung the whale with the colored pencil,stung,whale,colored pencil,whaleoar,Sentence,1,Inst,9,tomwhalecoloredpencil_nopauses.mp3,tomwhalecoloredpencilinstright_context.png,tomwhalecoloredpencilmodleft_context.png,tomwhalecoloredpencilinstright_context.png,tomwhalecoloredpencilmodleft_context.png,1,inst,mod,L,R,598,3515,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalecoloredpencilinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalecoloredpencilmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomwhalecoloredpencil_nopauses.mp3?raw=true,0.763436448
A,Training,117,What did Tom use?,stung,NA,NA,NA,Question_Congruent,1,Inst,,whatdidtomuse.mp3,coloredpencil.png,pin.png,coloredpencil.png,pin.png,1,congruent,incongruent,NA,NA,1,1544,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/coloredpencil.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/pin.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whatdidtomuse.mp3?raw=true,0.763436448
A,Training,96,Kate rubbed the hawk with the walkie-talkie,rubbed,hawk,walkie-talkie,hawkoar,Sentence,1,Inst,12,katehawkwalkietalkie_nopauses.mp3,katehawkwalkietalkieinstleft_context.png,katehawkwalkietalkiemodright_context.png,katehawkwalkietalkiemodright_context.png,katehawkwalkietalkieinstleft_context.png,2,mod,inst,R,L,444,3292,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katehawkwalkietalkiemodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katehawkwalkietalkieinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katehawkwalkietalkie_nopauses.mp3?raw=true,0.774652164
A,Training,96,Which toy did Kate rub?,rubbed,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykaterub.mp3,hawkwalkietalkie.png,hawkmegaphone.png,hawkmegaphone.png,hawkwalkietalkie.png,2,incongruent,congruent,NA,NA,1,2101,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/hawkmegaphone.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/hawkwalkietalkie.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykaterub.mp3?raw=true,0.774652164
A,Training,49,Tom tapped the dolphin with the jewel,tapped,dolphin,jewel,dolphinmallet,Sentence,1,Inst,1,tomdolphinjewel_nopauses.mp3,tomdolphinjewelinstleft_context.png,tomdolphinjewelmodright_context.png,tomdolphinjewelmodright_context.png,tomdolphinjewelinstleft_context.png,2,mod,inst,R,L,600,2825,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinjewelmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinjewelinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphinjewel_nopauses.mp3?raw=true,0.780021042
A,Training,49,Which toy did Tom tap?,tapped,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoytomtap.mp3,dolphinjewel.png,dolphincrystal.png,dolphinjewel.png,dolphincrystal.png,1,congruent,incongruent,NA,NA,1,1881,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/dolphinjewel.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/dolphincrystal.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoytomtap.mp3?raw=true,0.780021042
A,Training,134,Kate smashed the cow with the rope,smashed,cow,rope,cowtennisracket,Sentence,1,Inst,2,katecowrope_nopauses.mp3,katecowropeinstleft_context.png,katecowropemodright_context.png,katecowropemodright_context.png,katecowropeinstleft_context.png,2,mod,inst,R,L,450,3095,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katecowropemodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katecowropeinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katecowrope_nopauses.mp3?raw=true,0.783158217
A,Training,134,Which toy did Kate smash?,smashed,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykatesmash.mp3,cowrope.png,cowfencepost.png,cowrope.png,cowfencepost.png,1,congruent,incongruent,NA,NA,1,2276,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/cowrope.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/cowfencepost.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykatesmash.mp3?raw=true,0.783158217
A,Training,132,Kate slapped the hawk with the spoon,slapped,hawk,spoon,hawkladle,Sentence,1,Inst,12,katehawkspoon_nopauses.mp3,katehawkspooninstright_context.png,katehawkspoonmodleft_context.png,katehawkspooninstright_context.png,katehawkspoonmodleft_context.png,1,inst,mod,L,R,396,2959,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katehawkspooninstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katehawkspoonmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katehawkspoon_nopauses.mp3?raw=true,0.787119401
A,Training,132,Which toy did Kate slap?,slapped,NA,NA,NA,Question_Incongruent,1,Inst,,whichtoykateslap.mp3,hawkspoon.png,hawkspatula.png,hawkspatula.png,hawkspoon.png,2,incongruent,congruent,NA,NA,1,2194,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/hawkspatula.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/hawkspoon.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whichtoykateslap.mp3?raw=true,0.787119401
