Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
B,Post,48,Kate hammered the hawk with the rock,hammered,hawk,rock,hawktennisracket,Sentence,2,Inst,katehawkrock_nopauses.mp3,katehawkrockinstleft2_context.png,katehawkrockmodright2_context.png,katehawkrockmodright2_context.png,katehawkrockinstleft2_context.png,2,mod,inst,R,L,491,2701,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawkrockmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawkrockinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katehawkrock_nopauses.mp3?raw=true,0.295279236
B,Post,142,Kate smashed the gorilla with the bowl,smashed,gorilla,bowl,gorillatennisracket,Sentence,2,Inst,kategorillabowl_nopauses.mp3,kategorillabowlinstleft2_context.png,kategorillabowlmodright2_context.png,kategorillabowlmodright2_context.png,kategorillabowlinstleft2_context.png,2,mod,inst,R,L,425,3187,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategorillabowlmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategorillabowlinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kategorillabowl_nopauses.mp3?raw=true,0.300005725
B,Post,10,Kate covered the gorilla with the fern,covered,gorilla,fern,gorillamallet,Sentence,2,Inst,kategorillafern_nopauses.mp3,kategorillaferninstright2_context.png,kategorillafernmodleft2_context.png,kategorillaferninstright2_context.png,kategorillafernmodleft2_context.png,1,inst,mod,L,R,473,2736,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategorillaferninstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategorillafernmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kategorillafern_nopauses.mp3?raw=true,0.300281667
B,Post,144,Kate smashed the hawk with the bowl,smashed,hawk,bowl,hawktennisracket,Sentence,2,Inst,katehawkbowl_nopauses.mp3,katehawkbowlinstleft2_context.png,katehawkbowlmodright2_context.png,katehawkbowlmodright2_context.png,katehawkbowlinstleft2_context.png,2,mod,inst,R,L,395,2964,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawkbowlmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawkbowlinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katehawkbowl_nopauses.mp3?raw=true,0.30198955
B,Post,1,Tom covered the dolphin with the water,covered,dolphin,water,dolphinladle,Sentence,2,Inst,tomdolphinwater_nopauses.mp3,tomdolphinwaterinstleft2_context.png,tomdolphinwatermodright2_context.png,tomdolphinwatermodright2_context.png,tomdolphinwaterinstleft2_context.png,2,mod,inst,R,L,609,2904,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomdolphinwatermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomdolphinwaterinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomdolphinwater_nopauses.mp3?raw=true,0.304969136
B,Post,124,Kate slapped the lion with the notebook,slapped,lion,notebook,lionladle,Sentence,2,Inst,katelionnotebook_nopauses.mp3,katelionnotebookinstright2_context.png,katelionnotebookmodleft2_context.png,katelionnotebookinstright2_context.png,katelionnotebookmodleft2_context.png,1,inst,mod,L,R,346,3067,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelionnotebookinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelionnotebookmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katelionnotebook_nopauses.mp3?raw=true,0.30586637
B,Post,113,Tom stung the frog with the cactus,stung,frog,cactus,frogoar,Sentence,2,Inst,tomfrogcactus_nopauses.mp3,tomfrogcactusinstright2_context.png,tomfrogcactusmodleft2_context.png,tomfrogcactusinstright2_context.png,tomfrogcactusmodleft2_context.png,1,inst,mod,L,R,624,3468,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfrogcactusinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfrogcactusmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomfrogcactus_nopauses.mp3?raw=true,0.315353418
B,Post,95,Tom rubbed the buffalo with the soap,rubbed,buffalo,soap,buffalotennisracket,Sentence,2,Inst,tombuffalosoap_nopauses.mp3,tombuffalosoapinstright2_context.png,tombuffalosoapmodleft2_context.png,tombuffalosoapinstright2_context.png,tombuffalosoapmodleft2_context.png,1,inst,mod,L,R,563,2963,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tombuffalosoapinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tombuffalosoapmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tombuffalosoap_nopauses.mp3?raw=true,0.316588338
B,Post,43,Tom hammered the pig with the rock,hammered,pig,rock,pigtennisracket,Sentence,2,Inst,tompigrock_nopauses.mp3,tompigrockinstright2_context.png,tompigrockmodleft2_context.png,tompigrockinstright2_context.png,tompigrockmodleft2_context.png,1,inst,mod,L,R,609,2738,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tompigrockinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tompigrockmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tompigrock_nopauses.mp3?raw=true,0.32301859
B,Post,126,Kate slapped the turtle with the notebook,slapped,turtle,notebook,turtleladle,Sentence,2,Inst,kateturtlenotebook_nopauses.mp3,kateturtlenotebookinstright2_context.png,kateturtlenotebookmodleft2_context.png,kateturtlenotebookinstright2_context.png,kateturtlenotebookmodleft2_context.png,1,inst,mod,L,R,370,2995,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kateturtlenotebookinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kateturtlenotebookmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kateturtlenotebook_nopauses.mp3?raw=true,0.342685536
B,Post,90,Kate rubbed the turtle with the eraser,rubbed,turtle,eraser,turtleoar,Sentence,2,Inst,kateturtleeraser_nopauses.mp3,kateturtleeraserinstleft2_context.png,kateturtleerasermodright2_context.png,kateturtleerasermodright2_context.png,kateturtleeraserinstleft2_context.png,2,mod,inst,R,L,442,3115,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kateturtleerasermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kateturtleeraserinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kateturtleeraser_nopauses.mp3?raw=true,0.363186185
B,Post,44,Kate hammered the girl with the rock,hammered,girl,rock,girltennisracket,Sentence,2,Inst,kategirlrock_nopauses.mp3,kategirlrockinstleft2_context.png,kategirlrockmodright2_context.png,kategirlrockmodright2_context.png,kategirlrockinstleft2_context.png,2,mod,inst,R,L,426,2719,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirlrockmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirlrockinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kategirlrock_nopauses.mp3?raw=true,0.368099508
B,Post,80,Kate jabbed the girl with the stick of celery,jabbed,girl,stick of celery,girlmallet,Sentence,2,Inst,kategirlcelery_nopauses.mp3,kategirlceleryinstright2_context.png,kategirlcelerymodleft2_context.png,kategirlceleryinstright2_context.png,kategirlcelerymodleft2_context.png,1,inst,mod,L,R,487,3394,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirlceleryinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirlcelerymodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kategirlcelery_nopauses.mp3?raw=true,0.370166548
B,Post,98,Kate crushed the cow with the pear,crushed,cow,pear,cowladle,Sentence,2,Inst,katecowpear_nopauses.mp3,katecowpearinstright2_context.png,katecowpearmodleft2_context.png,katecowpearinstright2_context.png,katecowpearmodleft2_context.png,1,inst,mod,L,R,388,2813,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katecowpearinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katecowpearmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katecowpear_nopauses.mp3?raw=true,0.373400068
B,Post,15,Tom hit the fox with the ball,hit,fox,ball,foxoar,Sentence,2,Inst,tomfoxball_nopauses.mp3,tomfoxballinstright2_context.png,tomfoxballmodleft2_context.png,tomfoxballinstright2_context.png,tomfoxballmodleft2_context.png,1,inst,mod,L,R,505,2370,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfoxballinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfoxballmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomfoxball_nopauses.mp3?raw=true,0.375050375
B,Post,50,Kate tapped the cow with the boots,tapped,cow,boots,cowladle,Sentence,2,Inst,katecowboots_nopauses.mp3,katecowbootsinstright2_context.png,katecowbootsmodleft2_context.png,katecowbootsinstright2_context.png,katecowbootsmodleft2_context.png,1,inst,mod,L,R,485,2751,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katecowbootsinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katecowbootsmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katecowboots_nopauses.mp3?raw=true,0.377038239
B,Post,120,Kate stung the hawk with the lightning bolt,stung,hawk,lightning bolt,hawktennisracket,Sentence,2,Inst,katehawklightningbolt_nopauses.mp3,katehawklightningboltinstleft2_context.png,katehawklightningboltmodright2_context.png,katehawklightningboltmodright2_context.png,katehawklightningboltinstleft2_context.png,2,mod,inst,R,L,404,3192,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawklightningboltmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawklightningboltinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katehawklightningbolt_nopauses.mp3?raw=true,0.379499399
B,Post,56,Kate tapped the girl with the magic wand,tapped,girl,magic wand,girlmallet,Sentence,2,Inst,kategirlmagicwand_nopauses.mp3,kategirlmagicwandinstright2_context.png,kategirlmagicwandmodleft2_context.png,kategirlmagicwandinstright2_context.png,kategirlmagicwandmodleft2_context.png,1,inst,mod,L,R,485,3224,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirlmagicwandinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirlmagicwandmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kategirlmagicwand_nopauses.mp3?raw=true,0.385472018
B,Post,72,Kate scratched the hawk with the coral,scratched,hawk,coral,hawktennisracket,Sentence,2,Inst,katehawkcoral_nopauses.mp3,katehawkcoralinstleft2_context.png,katehawkcoralmodright2_context.png,katehawkcoralmodright2_context.png,katehawkcoralinstleft2_context.png,2,mod,inst,R,L,394,2976,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawkcoralmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawkcoralinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katehawkcoral_nopauses.mp3?raw=true,0.401267836
B,Post,40,Kate hammered the lion with the horseshoe,hammered,lion,horseshoe,lionoar,Sentence,2,Inst,katelionhorseshoe_nopauses.mp3,katelionhorseshoeinstleft2_context.png,katelionhorseshoemodright2_context.png,katelionhorseshoemodright2_context.png,katelionhorseshoeinstleft2_context.png,2,mod,inst,R,L,454,3161,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelionhorseshoemodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelionhorseshoeinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katelionhorseshoe_nopauses.mp3?raw=true,0.402408109
B,Post,67,Tom scratched the pig with the coral,scratched,pig,coral,pigtennisracket,Sentence,2,Inst,tompigcoral_nopauses.mp3,tompigcoralinstright2_context.png,tompigcoralmodleft2_context.png,tompigcoralinstright2_context.png,tompigcoralmodleft2_context.png,1,inst,mod,L,R,545,2828,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tompigcoralinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tompigcoralmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tompigcoral_nopauses.mp3?raw=true,0.415282914
B,Post,20,Kate hit the girl with the oven mitt,hit,girl,oven mitt,girltennisracket,Sentence,2,Inst,kategirlovenmitt_nopauses.mp3,kategirlovenmittinstleft2_context.png,kategirlovenmittmodright2_context.png,kategirlovenmittmodright2_context.png,kategirlovenmittinstleft2_context.png,2,mod,inst,R,L,365,2409,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirlovenmittmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirlovenmittinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kategirlovenmitt_nopauses.mp3?raw=true,0.42717097
B,Post,32,Kate knocked on the girl with the tomato,knocked on,girl,tomato,girlmallet,Sentence,2,Inst,kategirltomato_nopauses.mp3,kategirltomatoinstright2_context.png,kategirltomatomodleft2_context.png,kategirltomatoinstright2_context.png,kategirltomatomodleft2_context.png,1,inst,mod,L,R,408,2785,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirltomatoinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirltomatomodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kategirltomato_nopauses.mp3?raw=true,0.447858896
B,Post,29,Tom knocked on the frog with the cucumber,knocked on,frog,cucumber,frogladle,Sentence,2,Inst,tomfrogcucumber_nopauses.mp3,tomfrogcucumberinstleft2_context.png,tomfrogcucumbermodright2_context.png,tomfrogcucumbermodright2_context.png,tomfrogcucumberinstleft2_context.png,2,mod,inst,R,L,505,3245,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfrogcucumbermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfrogcucumberinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomfrogcucumber_nopauses.mp3?raw=true,0.451598051
B,Post,100,Kate crushed the lion with the pear,crushed,lion,pear,lionladle,Sentence,2,Inst,katelionpear_nopauses.mp3,katelionpearinstright2_context.png,katelionpearmodleft2_context.png,katelionpearinstright2_context.png,katelionpearmodleft2_context.png,1,inst,mod,L,R,408,2891,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelionpearinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelionpearmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katelionpear_nopauses.mp3?raw=true,0.453256904
B,Post,140,Kate smashed the girl with the bowl,smashed,girl,bowl,girltennisracket,Sentence,2,Inst,kategirlbowl_nopauses.mp3,kategirlbowlinstleft2_context.png,kategirlbowlmodright2_context.png,kategirlbowlmodright2_context.png,kategirlbowlinstleft2_context.png,2,mod,inst,R,L,406,3073,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirlbowlmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategirlbowlinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kategirlbowl_nopauses.mp3?raw=true,0.459396489
B,Post,60,Kate tapped the hawk with the magic wand,tapped,hawk,magic wand,hawkmallet,Sentence,2,Inst,katehawkmagicwand_nopauses.mp3,katehawkmagicwandinstright2_context.png,katehawkmagicwandmodleft2_context.png,katehawkmagicwandinstright2_context.png,katehawkmagicwandmodleft2_context.png,1,inst,mod,L,R,432,3132,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawkmagicwandinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawkmagicwandmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katehawkmagicwand_nopauses.mp3?raw=true,0.464945395
B,Post,31,Tom knocked on the pig with the tomato,knocked on,pig,tomato,pigmallet,Sentence,2,Inst,tompigtomato_nopauses.mp3,tompigtomatoinstleft2_context.png,tompigtomatomodright2_context.png,tompigtomatomodright2_context.png,tompigtomatoinstleft2_context.png,2,mod,inst,R,L,515,3037,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tompigtomatomodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tompigtomatoinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tompigtomato_nopauses.mp3?raw=true,0.465781677
B,Post,12,Kate covered the hawk with the fern,covered,hawk,fern,hawkmallet,Sentence,2,Inst,katehawkfern_nopauses.mp3,katehawkferninstright2_context.png,katehawkfernmodleft2_context.png,katehawkferninstright2_context.png,katehawkfernmodleft2_context.png,1,inst,mod,L,R,427,2691,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawkferninstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawkfernmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katehawkfern_nopauses.mp3?raw=true,0.467757252
B,Post,73,Tom jabbed the dolphin with the carrot,jabbed,dolphin,carrot,dolphinladle,Sentence,2,Inst,tomdolphincarrot_nopauses.mp3,tomdolphincarrotinstleft2_context.png,tomdolphincarrotmodright2_context.png,tomdolphincarrotmodright2_context.png,tomdolphincarrotinstleft2_context.png,2,mod,inst,R,L,687,3271,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomdolphincarrotmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomdolphincarrotinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomdolphincarrot_nopauses.mp3?raw=true,0.467799614
B,Post,23,Tom hit the buffalo with the oven mitt,hit,buffalo,oven mitt,buffalotennisracket,Sentence,2,Inst,tombuffaloovenmitt_nopauses.mp3,tombuffaloovenmittinstright2_context.png,tombuffaloovenmittmodleft2_context.png,tombuffaloovenmittinstright2_context.png,tombuffaloovenmittmodleft2_context.png,1,inst,mod,L,R,524,2636,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tombuffaloovenmittinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tombuffaloovenmittmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tombuffaloovenmitt_nopauses.mp3?raw=true,0.468882308
B,Post,101,Tom crushed the frog with the pear,crushed,frog,pear,frogladle,Sentence,2,Inst,tomfrogpear_nopauses.mp3,tomfrogpearinstleft2_context.png,tomfrogpearmodright2_context.png,tomfrogpearmodright2_context.png,tomfrogpearinstleft2_context.png,2,mod,inst,R,L,632,2997,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfrogpearmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfrogpearinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomfrogpear_nopauses.mp3?raw=true,0.473438367
B,Post,112,Kate stung the lion with the cactus,stung,lion,cactus,lionoar,Sentence,2,Inst,katelioncactus_nopauses.mp3,katelioncactusinstleft2_context.png,katelioncactusmodright2_context.png,katelioncactusmodright2_context.png,katelioncactusinstleft2_context.png,2,mod,inst,R,L,425,3351,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelioncactusmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katelioncactusinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katelioncactus_nopauses.mp3?raw=true,0.475306853
B,Post,41,Tom hammered the frog with the horseshoe,hammered,frog,horseshoe,frogoar,Sentence,2,Inst,tomfroghorseshoe_nopauses.mp3,tomfroghorseshoeinstright2_context.png,tomfroghorseshoemodleft2_context.png,tomfroghorseshoeinstright2_context.png,tomfroghorseshoemodleft2_context.png,1,inst,mod,L,R,641,3197,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfroghorseshoeinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomfroghorseshoemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomfroghorseshoe_nopauses.mp3?raw=true,0.482056524
B,Post,117,Tom stung the whale with the lightning bolt,stung,whale,lightning bolt,whaletennisracket,Sentence,2,Inst,tomwhalelightningbolt_nopauses.mp3,tomwhalelightningboltinstright2_context.png,tomwhalelightningboltmodleft2_context.png,tomwhalelightningboltinstright2_context.png,tomwhalelightningboltmodleft2_context.png,1,inst,mod,L,R,660,3554,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomwhalelightningboltinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/tomwhalelightningboltmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/tomwhalelightningbolt_nopauses.mp3?raw=true,0.486206204
B,Post,46,Kate hammered the gorilla with the rock,hammered,gorilla,rock,gorillatennisracket,Sentence,2,Inst,kategorillarock_nopauses.mp3,kategorillarockinstleft2_context.png,kategorillarockmodright2_context.png,kategorillarockmodright2_context.png,kategorillarockinstleft2_context.png,2,mod,inst,R,L,499,3029,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategorillarockmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/kategorillarockinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/kategorillarock_nopauses.mp3?raw=true,0.487645903
B,Post,132,Kate slapped the hawk with the net,slapped,hawk,net,hawkmallet,Sentence,2,Inst,katehawknet_nopauses.mp3,katehawknetinstright2_context.png,katehawknetmodleft2_context.png,katehawknetinstright2_context.png,katehawknetmodleft2_context.png,1,inst,mod,L,R,399,2618,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawknetinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_post/katehawknetmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_post/katehawknet_nopauses.mp3?raw=true,0.493682334
