Group,Block,TrialOrder,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
A,Pre,101,140,Kate smashed the girl with the bowl,smashed,girl,bowl,girloar,Sentence,1,Inst,,kategirlbowl_nopauses.mp3,kategirlbowlinstleft_context.png,kategirlbowlmodright_context.png,kategirlbowlmodright_context.png,kategirlbowlinstleft_context.png,2,mod,inst,R,L,406,3073,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirlbowlmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirlbowlinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategirlbowl_nopauses.mp3?raw=true,0.727415654
A,Pre,102,39,Tom hammered the fox with the horseshoe,hammered,fox,horseshoe,foxtennisracket,Sentence,1,Inst,,tomfoxhorseshoe_nopauses.mp3,tomfoxhorseshoeinstright_context.png,tomfoxhorseshoemodleft_context.png,tomfoxhorseshoeinstright_context.png,tomfoxhorseshoemodleft_context.png,1,inst,mod,L,R,636,3082,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxhorseshoeinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxhorseshoemodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfoxhorseshoe_nopauses.mp3?raw=true,0.730931688
A,Pre,103,10,Kate covered the gorilla with the fern,covered,gorilla,fern,gorillaladle,Sentence,1,Inst,,kategorillafern_nopauses.mp3,kategorillaferninstright_context.png,kategorillafernmodleft_context.png,kategorillaferninstright_context.png,kategorillafernmodleft_context.png,1,inst,mod,L,R,473,2736,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillaferninstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillafernmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategorillafern_nopauses.mp3?raw=true,0.737669499
A,Pre,104,121,Tom slapped the dolphin with the notebook,slapped,dolphin,notebook,dolphinmallet,Sentence,1,Inst,,tomdolphinnotebook_nopauses.mp3,tomdolphinnotebookinstleft_context.png,tomdolphinnotebookmodright_context.png,tomdolphinnotebookmodright_context.png,tomdolphinnotebookinstleft_context.png,2,mod,inst,R,L,581,3230,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinnotebookmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinnotebookinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomdolphinnotebook_nopauses.mp3?raw=true,0.747297096
A,Pre,105,1,Tom covered the dolphin with the water,covered,dolphin,water,dolphinmallet,Sentence,1,Inst,,tomdolphinwater_nopauses.mp3,tomdolphinwaterinstleft_context.png,tomdolphinwatermodright_context.png,tomdolphinwatermodright_context.png,tomdolphinwaterinstleft_context.png,2,mod,inst,R,L,609,2904,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinwatermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinwaterinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomdolphinwater_nopauses.mp3?raw=true,0.754329951
A,Pre,106,139,Tom smashed the pig with the bowl,smashed,pig,bowl,pigoar,Sentence,1,Inst,,tompigbowl_nopauses.mp3,tompigbowlinstright_context.png,tompigbowlmodleft_context.png,tompigbowlinstright_context.png,tompigbowlmodleft_context.png,1,inst,mod,L,R,639,3070,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigbowlinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigbowlmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tompigbowl_nopauses.mp3?raw=true,0.756945733
A,Pre,107,23,Tom hit the buffalo with the oven mitt,hit,buffalo,oven mitt,buffalooar,Sentence,1,Inst,,tombuffaloovenmitt_nopauses.mp3,tombuffaloovenmittinstright_context.png,tombuffaloovenmittmodleft_context.png,tombuffaloovenmittinstright_context.png,tombuffaloovenmittmodleft_context.png,1,inst,mod,L,R,524,2636,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffaloovenmittinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffaloovenmittmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tombuffaloovenmitt_nopauses.mp3?raw=true,0.764090977
A,Pre,108,58,Kate tapped the gorilla with the magic wand,tapped,gorilla,magic wand,gorillaladle,Sentence,1,Inst,,kategorillamagicwand_nopauses.mp3,kategorillamagicwandinstright_context.png,kategorillamagicwandmodleft_context.png,kategorillamagicwandinstright_context.png,kategorillamagicwandmodleft_context.png,1,inst,mod,L,R,482,3202,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillamagicwandinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillamagicwandmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategorillamagicwand_nopauses.mp3?raw=true,0.790944372
A,Pre,109,83,Tom jabbed the buffalo with the stick of celery,jabbed,buffalo,stick of celery,buffaloladle,Sentence,1,Inst,,tombuffalocelery_nopauses.mp3,tombuffaloceleryinstleft_context.png,tombuffalocelerymodright_context.png,tombuffalocelerymodright_context.png,tombuffaloceleryinstleft_context.png,2,mod,inst,R,L,637,3803,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffalocelerymodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffaloceleryinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tombuffalocelery_nopauses.mp3?raw=true,0.792502471
A,Pre,110,105,Tom crushed the whale with the flower,crushed,whale,flower,whaleladle,Sentence,1,Inst,,tomwhaleflower_nopauses.mp3,tomwhaleflowerinstleft_context.png,tomwhaleflowermodright_context.png,tomwhaleflowermodright_context.png,tomwhaleflowerinstleft_context.png,2,mod,inst,R,L,618,3183,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhaleflowermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhaleflowerinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomwhaleflower_nopauses.mp3?raw=true,0.805758781
A,Pre,111,46,Kate hammered the gorilla with the rock,hammered,gorilla,rock,gorillaoar,Sentence,1,Inst,,kategorillarock_nopauses.mp3,kategorillarockinstleft_context.png,kategorillarockmodright_context.png,kategorillarockmodright_context.png,kategorillarockinstleft_context.png,2,mod,inst,R,L,499,3029,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillarockmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillarockinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategorillarock_nopauses.mp3?raw=true,0.812741131
A,Pre,112,118,Kate stung the gorilla with the lightning bolt,stung,gorilla,lightning bolt,gorillaoar,Sentence,1,Inst,,kategorillalightningbolt_nopauses.mp3,kategorillalightningboltinstleft_context.png,kategorillalightningboltmodright_context.png,kategorillalightningboltmodright_context.png,kategorillalightningboltinstleft_context.png,2,mod,inst,R,L,447,3601,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillalightningboltmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillalightningboltinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategorillalightningbolt_nopauses.mp3?raw=true,0.812948451
A,Pre,113,93,Tom rubbed the whale with the soap,rubbed,whale,soap,whaleoar,Sentence,1,Inst,,tomwhalesoap_nopauses.mp3,tomwhalesoapinstright_context.png,tomwhalesoapmodleft_context.png,tomwhalesoapinstright_context.png,tomwhalesoapmodleft_context.png,1,inst,mod,L,R,550,2683,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhalesoapinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhalesoapmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomwhalesoap_nopauses.mp3?raw=true,0.819012439
A,Pre,114,87,Tom rubbed the fox with the eraser,rubbed,fox,eraser,foxtennisracket,Sentence,1,Inst,,tomfoxeraser_nopauses.mp3,tomfoxeraserinstright_context.png,tomfoxerasermodleft_context.png,tomfoxeraserinstright_context.png,tomfoxerasermodleft_context.png,1,inst,mod,L,R,506,3341,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxeraserinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxerasermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfoxeraser_nopauses.mp3?raw=true,0.823936134
A,Pre,115,79,Tom jabbed the pig with the stick of celery,jabbed,pig,stick of celery,pigladle,Sentence,1,Inst,,tompigcelery_nopauses.mp3,tompigceleryinstleft_context.png,tompigcelerymodright_context.png,tompigcelerymodright_context.png,tompigceleryinstleft_context.png,2,mod,inst,R,L,624,3567,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigcelerymodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigceleryinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tompigcelery_nopauses.mp3?raw=true,0.826163995
A,Pre,116,86,Kate rubbed the cow with the eraser,rubbed,cow,eraser,cowtennisracket,Sentence,1,Inst,,katecoweraser_nopauses.mp3,katecoweraserinstleft_context.png,katecowerasermodright_context.png,katecowerasermodright_context.png,katecoweraserinstleft_context.png,2,mod,inst,R,L,415,3187,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowerasermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecoweraserinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katecoweraser_nopauses.mp3?raw=true,0.835126891
A,Pre,117,141,Tom smashed the whale with the bowl,smashed,whale,bowl,whaleoar,Sentence,1,Inst,,tomwhalebowl_nopauses.mp3,tomwhalebowlinstright_context.png,tomwhalebowlmodleft_context.png,tomwhalebowlinstright_context.png,tomwhalebowlmodleft_context.png,1,inst,mod,L,R,589,3145,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhalebowlinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhalebowlmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomwhalebowl_nopauses.mp3?raw=true,0.837427115
A,Pre,118,66,Kate scratched the turtle with the sandpaper,scratched,turtle,sandpaper,turtletennisracket,Sentence,1,Inst,,kateturtlesandpaper_nopauses.mp3,kateturtlesandpaperinstleft_context.png,kateturtlesandpapermodright_context.png,kateturtlesandpapermodright_context.png,kateturtlesandpaperinstleft_context.png,2,mod,inst,R,L,404,3309,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlesandpapermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlesandpaperinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kateturtlesandpaper_nopauses.mp3?raw=true,0.840646116
A,Pre,119,44,Kate hammered the girl with the rock,hammered,girl,rock,girloar,Sentence,1,Inst,,kategirlrock_nopauses.mp3,kategirlrockinstleft_context.png,kategirlrockmodright_context.png,kategirlrockmodright_context.png,kategirlrockinstleft_context.png,2,mod,inst,R,L,426,2719,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirlrockmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirlrockinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategirlrock_nopauses.mp3?raw=true,0.841745491
A,Pre,120,134,Kate smashed the cow with the flower pot,smashed,cow,flower pot,cowtennisracket,Sentence,1,Inst,,katecowflowerpot_nopauses.mp3,katecowflowerpotinstleft_context.png,katecowflowerpotmodright_context.png,katecowflowerpotmodright_context.png,katecowflowerpotinstleft_context.png,2,mod,inst,R,L,426,3465,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowflowerpotmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowflowerpotinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katecowflowerpot_nopauses.mp3?raw=true,0.844463971
A,Pre,121,61,Tom scratched the dolphin with the sandpaper,scratched,dolphin,sandpaper,dolphintennisracket,Sentence,1,Inst,,tomdolphinsandpaper_nopauses.mp3,tomdolphinsandpaperinstright_context.png,tomdolphinsandpapermodleft_context.png,tomdolphinsandpaperinstright_context.png,tomdolphinsandpapermodleft_context.png,1,inst,mod,L,R,545,3575,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinsandpaperinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinsandpapermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomdolphinsandpaper_nopauses.mp3?raw=true,0.848320453
A,Pre,122,116,Kate stung the girl with the lightning bolt,stung,girl,lightning bolt,girloar,Sentence,1,Inst,,kategirllightningbolt_nopauses.mp3,kategirllightningboltinstleft_context.png,kategirllightningboltmodright_context.png,kategirllightningboltmodright_context.png,kategirllightningboltinstleft_context.png,2,mod,inst,R,L,396,3350,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirllightningboltmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirllightningboltinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategirllightningbolt_nopauses.mp3?raw=true,0.864018173
A,Pre,123,129,Tom slapped the whale with the net,slapped,whale,net,whaleladle,Sentence,1,Inst,,tomwhalenet_nopauses.mp3,tomwhalenetinstleft_context.png,tomwhalenetmodright_context.png,tomwhalenetmodright_context.png,tomwhalenetinstleft_context.png,2,mod,inst,R,L,604,3019,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhalenetmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhalenetinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomwhalenet_nopauses.mp3?raw=true,0.865853777
A,Pre,124,125,Tom slapped the frog with the notebook,slapped,frog,notebook,frogmallet,Sentence,1,Inst,,tomfrognotebook_nopauses.mp3,tomfrognotebookinstleft_context.png,tomfrognotebookmodright_context.png,tomfrognotebookmodright_context.png,tomfrognotebookinstleft_context.png,2,mod,inst,R,L,599,3187,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrognotebookmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrognotebookinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfrognotebook_nopauses.mp3?raw=true,0.866739879
A,Pre,125,56,Kate tapped the girl with the magic wand,tapped,girl,magic wand,girlladle,Sentence,1,Inst,,kategirlmagicwand_nopauses.mp3,kategirlmagicwandinstright_context.png,kategirlmagicwandmodleft_context.png,kategirlmagicwandinstright_context.png,kategirlmagicwandmodleft_context.png,1,inst,mod,L,R,485,3224,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirlmagicwandinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirlmagicwandmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategirlmagicwand_nopauses.mp3?raw=true,0.874135668
A,Pre,126,84,Kate jabbed the hawk with the stick of celery,jabbed,hawk,stick of celery,hawkladle,Sentence,1,Inst,,katehawkcelery_nopauses.mp3,katehawkceleryinstright_context.png,katehawkcelerymodleft_context.png,katehawkceleryinstright_context.png,katehawkcelerymodleft_context.png,1,inst,mod,L,R,438,3450,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katehawkceleryinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katehawkcelerymodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katehawkcelery_nopauses.mp3?raw=true,0.885399696
A,Pre,127,68,Kate scratched the girl with the coral,scratched,girl,coral,girloar,Sentence,1,Inst,,kategirlcoral_nopauses.mp3,kategirlcoralinstleft_context.png,kategirlcoralmodright_context.png,kategirlcoralmodright_context.png,kategirlcoralinstleft_context.png,2,mod,inst,R,L,417,2933,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirlcoralmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirlcoralinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategirlcoral_nopauses.mp3?raw=true,0.887649666
A,Pre,128,52,Kate tapped the lion with the boots,tapped,lion,boots,lionmallet,Sentence,1,Inst,,katelionboots_nopauses.mp3,katelionbootsinstright_context.png,katelionbootsmodleft_context.png,katelionbootsinstright_context.png,katelionbootsmodleft_context.png,1,inst,mod,L,R,378,2816,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelionbootsinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelionbootsmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katelionboots_nopauses.mp3?raw=true,0.897130845
A,Pre,129,75,Tom jabbed the fox with the carrot,jabbed,fox,carrot,foxmallet,Sentence,1,Inst,,tomfoxcarrot_nopauses.mp3,tomfoxcarrotinstleft_context.png,tomfoxcarrotmodright_context.png,tomfoxcarrotmodright_context.png,tomfoxcarrotinstleft_context.png,2,mod,inst,R,L,663,2977,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxcarrotmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxcarrotinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfoxcarrot_nopauses.mp3?raw=true,0.901404989
A,Pre,130,137,Tom smashed the frog with the flower pot,smashed,frog,flower pot,frogtennisracket,Sentence,1,Inst,,tomfrogflowerpot_nopauses.mp3,tomfrogflowerpotinstright_context.png,tomfrogflowerpotmodleft_context.png,tomfrogflowerpotinstright_context.png,tomfrogflowerpotmodleft_context.png,1,inst,mod,L,R,600,3458,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogflowerpotinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogflowerpotmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfrogflowerpot_nopauses.mp3?raw=true,0.906232672
A,Pre,131,19,Tom hit the pig with the oven mitt,hit,pig,oven mitt,pigoar,Sentence,1,Inst,,tompigovenmitt_nopauses.mp3,tompigovenmittinstright_context.png,tompigovenmittmodleft_context.png,tompigovenmittinstright_context.png,tompigovenmittmodleft_context.png,1,inst,mod,L,R,547,2388,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigovenmittinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigovenmittmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tompigovenmitt_nopauses.mp3?raw=true,0.907863297
A,Pre,132,76,Kate jabbed the lion with the carrot,jabbed,lion,carrot,lionmallet,Sentence,1,Inst,,katelioncarrot_nopauses.mp3,katelioncarrotinstright_context.png,katelioncarrotmodleft_context.png,katelioncarrotinstright_context.png,katelioncarrotmodleft_context.png,1,inst,mod,L,R,460,2994,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelioncarrotinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelioncarrotmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katelioncarrot_nopauses.mp3?raw=true,0.908424529
A,Pre,133,30,Kate knocked on the turtle with the cucumber,knocked on,turtle,cucumber,turtlemallet,Sentence,1,Inst,,kateturtlecucumber_nopauses.mp3,kateturtlecucumberinstright_context.png,kateturtlecucumbermodleft_context.png,kateturtlecucumberinstright_context.png,kateturtlecucumbermodleft_context.png,1,inst,mod,L,R,429,3138,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlecucumberinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlecucumbermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kateturtlecucumber_nopauses.mp3?raw=true,0.930754465
A,Pre,134,114,Kate stung the turtle with the cactus,stung,turtle,cactus,turtletennisracket,Sentence,1,Inst,,kateturtlecactus_nopauses.mp3,kateturtlecactusinstleft_context.png,kateturtlecactusmodright_context.png,kateturtlecactusmodright_context.png,kateturtlecactusinstleft_context.png,2,mod,inst,R,L,443,3274,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlecactusmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlecactusinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kateturtlecactus_nopauses.mp3?raw=true,0.932373863
A,Pre,135,101,Tom crushed the frog with the pear,crushed,frog,pear,frogmallet,Sentence,1,Inst,,tomfrogpear_nopauses.mp3,tomfrogpearinstleft_context.png,tomfrogpearmodright_context.png,tomfrogpearmodright_context.png,tomfrogpearinstleft_context.png,2,mod,inst,R,L,632,2997,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogpearmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogpearinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfrogpear_nopauses.mp3?raw=true,0.935586894
A,Pre,136,127,Tom slapped the pig with the net,slapped,pig,net,pigladle,Sentence,1,Inst,,tompignet_nopauses.mp3,tompignetinstleft_context.png,tompignetmodright_context.png,tompignetmodright_context.png,tompignetinstleft_context.png,2,mod,inst,R,L,567,2812,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompignetmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompignetinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tompignet_nopauses.mp3?raw=true,0.940666744
A,Pre,137,112,Kate stung the lion with the cactus,stung,lion,cactus,liontennisracket,Sentence,1,Inst,,katelioncactus_nopauses.mp3,katelioncactusinstleft_context.png,katelioncactusmodright_context.png,katelioncactusmodright_context.png,katelioncactusinstleft_context.png,2,mod,inst,R,L,425,3351,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelioncactusmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelioncactusinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katelioncactus_nopauses.mp3?raw=true,0.965585258
